time,x,y,altitude
0.1,6.77088e+06,680.043,399.88
0.2,6.77076e+06,1360.09,399.76
0.3,6.77064e+06,2040.13,399.64
0.4,6.77052e+06,2720.17,399.52
0.5,6.7704e+06,3400.22,399.4
0.6,6.77028e+06,4080.26,399.28
0.7,6.77016e+06,4760.3,399.16
0.8,6.77004e+06,5440.34,399.04
0.9,6.76992e+06,6120.39,398.92
1,6.7698e+06,6800.43,398.8
1.1,6.76968e+06,7480.47,398.68
1.2,6.76955e+06,8160.51,398.56
1.3,6.76943e+06,8840.56,398.44
1.4,6.76931e+06,9520.6,398.319
1.5,6.76919e+06,10200.6,398.199
1.6,6.76907e+06,10880.7,398.079
1.7,6.76895e+06,11560.7,397.959
1.8,6.76883e+06,12240.8,397.839
1.9,6.76871e+06,12920.8,397.718
2,6.76858e+06,13600.9,397.598
2.1,6.76846e+06,14280.9,397.478
2.2,6.76834e+06,14960.9,397.357
2.3,6.76822e+06,15641,397.237
2.4,6.7681e+06,16321,397.117
2.5,6.76798e+06,17001.1,396.996
2.6,6.76785e+06,17681.1,396.876
2.7,6.76773e+06,18361.1,396.756
2.8,6.76761e+06,19041.2,396.635
2.9,6.76749e+06,19721.2,396.515
3,6.76736e+06,20401.3,396.394
3.1,6.76724e+06,21081.3,396.274
3.2,6.76712e+06,21761.3,396.153
3.3,6.767e+06,22441.4,396.033
3.4,6.76687e+06,23121.4,395.912
3.5,6.76675e+06,23801.4,395.792
3.6,6.76663e+06,24481.5,395.671
3.7,6.7665e+06,25161.5,395.551
3.8,6.76638e+06,25841.6,395.43
3.9,6.76626e+06,26521.6,395.309
4,6.76613e+06,27201.6,395.189
4.1,6.76601e+06,27881.7,395.068
4.2,6.76589e+06,28561.7,394.947
4.3,6.76576e+06,29241.7,394.827
4.4,6.76564e+06,29921.8,394.706
4.5,6.76552e+06,30601.8,394.585
4.6,6.76539e+06,31281.8,394.464
4.7,6.76527e+06,31961.9,394.344
4.8,6.76514e+06,32641.9,394.223
4.9,6.76502e+06,33321.9,394.102
5,6.7649e+06,34002,393.981
5.1,6.76477e+06,34682,393.86
5.2,6.76465e+06,35362,393.739
5.3,6.76452e+06,36042.1,393.619
5.4,6.7644e+06,36722.1,393.498
5.5,6.76427e+06,37402.1,393.377
5.6,6.76415e+06,38082.2,393.256
5.7,6.76402e+06,38762.2,393.135
5.8,6.7639e+06,39442.2,393.014
5.9,6.76377e+06,40122.2,392.893
6,6.76365e+06,40802.3,392.772
6.1,6.76352e+06,41482.3,392.651
6.2,6.7634e+06,42162.3,392.53
6.3,6.76327e+06,42842.4,392.409
6.4,6.76315e+06,43522.4,392.288
6.5,6.76302e+06,44202.4,392.166
6.6,6.7629e+06,44882.4,392.045
6.7,6.76277e+06,45562.5,391.924
6.8,6.76264e+06,46242.5,391.803
6.9,6.76252e+06,46922.5,391.682
7,6.76239e+06,47602.5,391.561
7.1,6.76227e+06,48282.5,391.439
7.2,6.76214e+06,48962.6,391.318
7.3,6.76201e+06,49642.6,391.197
7.4,6.76189e+06,50322.6,391.076
7.5,6.76176e+06,51002.6,390.954
7.6,6.76164e+06,51682.6,390.833
7.7,6.76151e+06,52362.7,390.712
7.8,6.76138e+06,53042.7,390.59
7.9,6.76126e+06,53722.7,390.469
8,6.76113e+06,54402.7,390.348
8.1,6.761e+06,55082.7,390.226
8.2,6.76087e+06,55762.7,390.105
8.3,6.76075e+06,56442.7,389.983
8.4,6.76062e+06,57122.8,389.862
8.5,6.76049e+06,57802.8,389.74
8.6,6.76037e+06,58482.8,389.619
8.7,6.76024e+06,59162.8,389.497
8.8,6.76011e+06,59842.8,389.376
8.9,6.75998e+06,60522.8,389.254
9,6.75986e+06,61202.8,389.133
9.1,6.75973e+06,61882.8,389.011
9.2,6.7596e+06,62562.8,388.889
9.3,6.75947e+06,63242.8,388.768
9.4,6.75934e+06,63922.8,388.646
9.5,6.75922e+06,64602.8,388.525
9.6,6.75909e+06,65282.8,388.403
9.7,6.75896e+06,65962.9,388.281
9.8,6.75883e+06,66642.9,388.159
9.9,6.7587e+06,67322.9,388.038
10,6.75857e+06,68002.9,387.916
10.1,6.75845e+06,68682.9,387.794
10.2,6.75832e+06,69362.8,387.672
10.3,6.75819e+06,70042.8,387.55
10.4,6.75806e+06,70722.8,387.429
10.5,6.75793e+06,71402.8,387.307
10.6,6.7578e+06,72082.8,387.185
10.7,6.75767e+06,72762.8,387.063
10.8,6.75754e+06,73442.8,386.941
10.9,6.75741e+06,74122.8,386.819
11,6.75728e+06,74802.8,386.697
11.1,6.75715e+06,75482.8,386.575
11.2,6.75702e+06,76162.8,386.453
11.3,6.75689e+06,76842.8,386.331
11.4,6.75676e+06,77522.8,386.209
11.5,6.75663e+06,78202.7,386.087
11.6,6.7565e+06,78882.7,385.965
11.7,6.75637e+06,79562.7,385.843
11.8,6.75624e+06,80242.7,385.721
11.9,6.75611e+06,80922.7,385.599
12,6.75598e+06,81602.7,385.477
12.1,6.75585e+06,82282.6,385.355
12.2,6.75572e+06,82962.6,385.232
12.3,6.75559e+06,83642.6,385.11
12.4,6.75546e+06,84322.6,384.988
12.5,6.75533e+06,85002.5,384.866
12.6,6.7552e+06,85682.5,384.744
12.7,6.75507e+06,86362.5,384.621
12.8,6.75494e+06,87042.5,384.499
12.9,6.75481e+06,87722.4,384.377
13,6.75468e+06,88402.4,384.254
13.1,6.75454e+06,89082.4,384.132
13.2,6.75441e+06,89762.3,384.01
13.3,6.75428e+06,90442.3,383.887
13.4,6.75415e+06,91122.3,383.765
13.5,6.75402e+06,91802.2,383.643
13.6,6.75389e+06,92482.2,383.52
13.7,6.75376e+06,93162.2,383.398
13.8,6.75362e+06,93842.1,383.275
13.9,6.75349e+06,94522.1,383.153
14,6.75336e+06,95202,383.03
14.1,6.75323e+06,95882,382.908
14.2,6.75309e+06,96561.9,382.785
14.3,6.75296e+06,97241.9,382.663
14.4,6.75283e+06,97921.8,382.54
14.5,6.7527e+06,98601.8,382.417
14.6,6.75256e+06,99281.7,382.295
14.7,6.75243e+06,99961.7,382.172
14.8,6.7523e+06,100642,382.049
14.9,6.75217e+06,101322,381.927
15,6.75203e+06,102002,381.804
15.1,6.7519e+06,102681,381.681
15.2,6.75177e+06,103361,381.559
15.3,6.75163e+06,104041,381.436
15.4,6.7515e+06,104721,381.313
15.5,6.75137e+06,105401,381.19
15.6,6.75123e+06,106081,381.068
15.7,6.7511e+06,106761,380.945
15.8,6.75097e+06,107441,380.822
15.9,6.75083e+06,108121,380.699
16,6.7507e+06,108801,380.576
16.1,6.75057e+06,109481,380.453
16.2,6.75043e+06,110161,380.33
16.3,6.7503e+06,110841,380.207
16.4,6.75016e+06,111521,380.084
16.5,6.75003e+06,112201,379.962
16.6,6.74989e+06,112880,379.839
16.7,6.74976e+06,113560,379.716
16.8,6.74963e+06,114240,379.592
16.9,6.74949e+06,114920,379.469
17,6.74936e+06,115600,379.346
17.1,6.74922e+06,116280,379.223
17.2,6.74909e+06,116960,379.1
17.3,6.74895e+06,117640,378.977
17.4,6.74882e+06,118320,378.854
17.5,6.74868e+06,119000,378.731
17.6,6.74855e+06,119680,378.608
17.7,6.74841e+06,120360,378.484
17.8,6.74828e+06,121039,378.361
17.9,6.74814e+06,121719,378.238
18,6.748e+06,122399,378.115
18.1,6.74787e+06,123079,377.991
18.2,6.74773e+06,123759,377.868
18.3,6.7476e+06,124439,377.745
18.4,6.74746e+06,125119,377.622
18.5,6.74733e+06,125799,377.498
18.6,6.74719e+06,126479,377.375
18.7,6.74705e+06,127158,377.251
18.8,6.74692e+06,127838,377.128
18.9,6.74678e+06,128518,377.005
19,6.74664e+06,129198,376.881
19.1,6.74651e+06,129878,376.758
19.2,6.74637e+06,130558,376.634
19.3,6.74623e+06,131238,376.511
19.4,6.7461e+06,131918,376.387
19.5,6.74596e+06,132598,376.264
19.6,6.74582e+06,133277,376.14
19.7,6.74569e+06,133957,376.017
19.8,6.74555e+06,134637,375.893
19.9,6.74541e+06,135317,375.77
20,6.74528e+06,135997,375.646
20.1,6.74514e+06,136677,375.522
20.2,6.745e+06,137357,375.399
20.3,6.74486e+06,138037,375.275
20.4,6.74472e+06,138716,375.151
20.5,6.74459e+06,139396,375.028
20.6,6.74445e+06,140076,374.904
20.7,6.74431e+06,140756,374.78
20.8,6.74417e+06,141436,374.656
20.9,6.74404e+06,142116,374.533
21,6.7439e+06,142796,374.409
21.1,6.74376e+06,143475,374.285
21.2,6.74362e+06,144155,374.161
21.3,6.74348e+06,144835,374.037
21.4,6.74334e+06,145515,373.913
21.5,6.7432e+06,146195,373.789
21.6,6.74307e+06,146875,373.665
21.7,6.74293e+06,147554,373.542
21.8,6.74279e+06,148234,373.418
21.9,6.74265e+06,148914,373.294
22,6.74251e+06,149594,373.17
22.1,6.74237e+06,150274,373.046
22.2,6.74223e+06,150954,372.922
22.3,6.74209e+06,151633,372.798
22.4,6.74195e+06,152313,372.674
22.5,6.74181e+06,152993,372.549
22.6,6.74167e+06,153673,372.425
22.7,6.74153e+06,154353,372.301
22.8,6.74139e+06,155032,372.177
22.9,6.74125e+06,155712,372.053
23,6.74111e+06,156392,371.929
23.1,6.74097e+06,157072,371.805
23.2,6.74083e+06,157752,371.68
23.3,6.74069e+06,158432,371.556
23.4,6.74055e+06,159111,371.432
23.5,6.74041e+06,159791,371.308
23.6,6.74027e+06,160471,371.183
23.7,6.74013e+06,161151,371.059
23.8,6.73999e+06,161831,370.935
23.9,6.73985e+06,162510,370.81
24,6.73971e+06,163190,370.686
24.1,6.73957e+06,163870,370.562
24.2,6.73943e+06,164550,370.437
24.3,6.73929e+06,165229,370.313
24.4,6.73915e+06,165909,370.188
24.5,6.73901e+06,166589,370.064
24.6,6.73886e+06,167269,369.939
24.7,6.73872e+06,167949,369.815
24.8,6.73858e+06,168628,369.69
24.9,6.73844e+06,169308,369.566
25,6.7383e+06,169988,369.441
25.1,6.73816e+06,170668,369.317
25.2,6.73801e+06,171347,369.192
25.3,6.73787e+06,172027,369.068
25.4,6.73773e+06,172707,368.943
25.5,6.73759e+06,173387,368.818
25.6,6.73745e+06,174066,368.694
25.7,6.7373e+06,174746,368.569
25.8,6.73716e+06,175426,368.444
25.9,6.73702e+06,176106,368.32
26,6.73688e+06,176785,368.195
26.1,6.73673e+06,177465,368.07
26.2,6.73659e+06,178145,367.945
26.3,6.73645e+06,178825,367.821
26.4,6.7363e+06,179504,367.696
26.5,6.73616e+06,180184,367.571
26.6,6.73602e+06,180864,367.446
26.7,6.73588e+06,181544,367.321
26.8,6.73573e+06,182223,367.196
26.9,6.73559e+06,182903,367.072
27,6.73545e+06,183583,366.947
27.1,6.7353e+06,184263,366.822
27.2,6.73516e+06,184942,366.697
27.3,6.73501e+06,185622,366.572
27.4,6.73487e+06,186302,366.447
27.5,6.73473e+06,186981,366.322
27.6,6.73458e+06,187661,366.197
27.7,6.73444e+06,188341,366.072
27.8,6.73429e+06,189020,365.947
27.9,6.73415e+06,189700,365.822
28,6.73401e+06,190380,365.696
28.1,6.73386e+06,191060,365.571
28.2,6.73372e+06,191739,365.446
28.3,6.73357e+06,192419,365.321
28.4,6.73343e+06,193099,365.196
28.5,6.73328e+06,193778,365.071
28.6,6.73314e+06,194458,364.946
28.7,6.73299e+06,195138,364.82
28.8,6.73285e+06,195817,364.695
28.9,6.7327e+06,196497,364.57
29,6.73256e+06,197177,364.444
29.1,6.73241e+06,197856,364.319
29.2,6.73227e+06,198536,364.194
29.3,6.73212e+06,199216,364.069
29.4,6.73198e+06,199895,363.943
29.5,6.73183e+06,200575,363.818
29.6,6.73168e+06,201255,363.692
29.7,6.73154e+06,201934,363.567
29.8,6.73139e+06,202614,363.442
29.9,6.73125e+06,203294,363.316
30,6.7311e+06,203973,363.191
30.1,6.73095e+06,204653,363.065
30.2,6.73081e+06,205333,362.94
30.3,6.73066e+06,206012,362.814
30.4,6.73052e+06,206692,362.689
30.5,6.73037e+06,207372,362.563
30.6,6.73022e+06,208051,362.437
30.7,6.73008e+06,208731,362.312
30.8,6.72993e+06,209410,362.186
30.9,6.72978e+06,210090,362.061
31,6.72964e+06,210770,361.935
31.1,6.72949e+06,211449,361.809
31.2,6.72934e+06,212129,361.684
31.3,6.72919e+06,212808,361.558
31.4,6.72905e+06,213488,361.432
31.5,6.7289e+06,214168,361.306
31.6,6.72875e+06,214847,361.181
31.7,6.7286e+06,215527,361.055
31.8,6.72846e+06,216207,360.929
31.9,6.72831e+06,216886,360.803
32,6.72816e+06,217566,360.677
32.1,6.72801e+06,218245,360.552
32.2,6.72786e+06,218925,360.426
32.3,6.72772e+06,219604,360.3
32.4,6.72757e+06,220284,360.174
32.5,6.72742e+06,220964,360.048
32.6,6.72727e+06,221643,359.922
32.7,6.72712e+06,222323,359.796
32.8,6.72697e+06,223002,359.67
32.9,6.72683e+06,223682,359.544
33,6.72668e+06,224361,359.418
33.1,6.72653e+06,225041,359.292
33.2,6.72638e+06,225721,359.166
33.3,6.72623e+06,226400,359.04
33.4,6.72608e+06,227080,358.914
33.5,6.72593e+06,227759,358.788
33.6,6.72578e+06,228439,358.661
33.7,6.72563e+06,229118,358.535
33.8,6.72548e+06,229798,358.409
33.9,6.72533e+06,230477,358.283
34,6.72519e+06,231157,358.157
34.1,6.72504e+06,231836,358.031
34.2,6.72489e+06,232516,357.904
34.3,6.72474e+06,233196,357.778
34.4,6.72459e+06,233875,357.652
34.5,6.72444e+06,234555,357.525
34.6,6.72429e+06,235234,357.399
34.7,6.72414e+06,235914,357.273
34.8,6.72399e+06,236593,357.146
34.9,6.72383e+06,237273,357.02
35,6.72368e+06,237952,356.894
35.1,6.72353e+06,238632,356.767
35.2,6.72338e+06,239311,356.641
35.3,6.72323e+06,239991,356.514
35.4,6.72308e+06,240670,356.388
35.5,6.72293e+06,241350,356.261
35.6,6.72278e+06,242029,356.135
35.7,6.72263e+06,242709,356.008
35.8,6.72248e+06,243388,355.882
35.9,6.72233e+06,244067,355.755
36,6.72217e+06,244747,355.629
36.1,6.72202e+06,245426,355.502
36.2,6.72187e+06,246106,355.376
36.3,6.72172e+06,246785,355.249
36.4,6.72157e+06,247465,355.122
36.5,6.72142e+06,248144,354.996
36.6,6.72126e+06,248824,354.869
36.7,6.72111e+06,249503,354.742
36.8,6.72096e+06,250183,354.616
36.9,6.72081e+06,250862,354.489
37,6.72066e+06,251541,354.362
37.1,6.7205e+06,252221,354.235
37.2,6.72035e+06,252900,354.108
37.3,6.7202e+06,253580,353.982
37.4,6.72005e+06,254259,353.855
37.5,6.71989e+06,254939,353.728
37.6,6.71974e+06,255618,353.601
37.7,6.71959e+06,256297,353.474
37.8,6.71944e+06,256977,353.347
37.9,6.71928e+06,257656,353.22
38,6.71913e+06,258336,353.093
38.1,6.71898e+06,259015,352.966
38.2,6.71882e+06,259695,352.839
38.3,6.71867e+06,260374,352.712
38.4,6.71852e+06,261053,352.585
38.5,6.71836e+06,261733,352.458
38.6,6.71821e+06,262412,352.331
38.7,6.71805e+06,263091,352.204
38.8,6.7179e+06,263771,352.077
38.9,6.71775e+06,264450,351.95
39,6.71759e+06,265130,351.823
39.1,6.71744e+06,265809,351.696
39.2,6.71728e+06,266488,351.569
39.3,6.71713e+06,267168,351.441
39.4,6.71698e+06,267847,351.314
39.5,6.71682e+06,268526,351.187
39.6,6.71667e+06,269206,351.06
39.7,6.71651e+06,269885,350.933
39.8,6.71636e+06,270564,350.805
39.9,6.7162e+06,271244,350.678
40,6.71605e+06,271923,350.551
40.1,6.71589e+06,272602,350.423
40.2,6.71574e+06,273282,350.296
40.3,6.71558e+06,273961,350.169
40.4,6.71543e+06,274640,350.041
40.5,6.71527e+06,275320,349.914
40.6,6.71512e+06,275999,349.786
40.7,6.71496e+06,276678,349.659
40.8,6.71481e+06,277358,349.532
40.9,6.71465e+06,278037,349.404
41,6.71449e+06,278716,349.277
41.1,6.71434e+06,279396,349.149
41.2,6.71418e+06,280075,349.021
41.3,6.71403e+06,280754,348.894
41.4,6.71387e+06,281433,348.766
41.5,6.71371e+06,282113,348.639
41.6,6.71356e+06,282792,348.511
41.7,6.7134e+06,283471,348.384
41.8,6.71324e+06,284151,348.256
41.9,6.71309e+06,284830,348.128
42,6.71293e+06,285509,348.001
42.1,6.71278e+06,286188,347.873
42.2,6.71262e+06,286868,347.745
42.3,6.71246e+06,287547,347.617
42.4,6.7123e+06,288226,347.49
42.5,6.71215e+06,288905,347.362
42.6,6.71199e+06,289585,347.234
42.7,6.71183e+06,290264,347.106
42.8,6.71168e+06,290943,346.978
42.9,6.71152e+06,291622,346.851
43,6.71136e+06,292301,346.723
43.1,6.7112e+06,292981,346.595
43.2,6.71105e+06,293660,346.467
43.3,6.71089e+06,294339,346.339
43.4,6.71073e+06,295018,346.211
43.5,6.71057e+06,295698,346.083
43.6,6.71041e+06,296377,345.955
43.7,6.71026e+06,297056,345.827
43.8,6.7101e+06,297735,345.699
43.9,6.70994e+06,298414,345.571
44,6.70978e+06,299094,345.443
44.1,6.70962e+06,299773,345.315
44.2,6.70946e+06,300452,345.187
44.3,6.7093e+06,301131,345.059
44.4,6.70915e+06,301810,344.931
44.5,6.70899e+06,302489,344.803
44.6,6.70883e+06,303169,344.674
44.7,6.70867e+06,303848,344.546
44.8,6.70851e+06,304527,344.418
44.9,6.70835e+06,305206,344.29
45,6.70819e+06,305885,344.162
45.1,6.70803e+06,306564,344.033
45.2,6.70787e+06,307243,343.905
45.3,6.70771e+06,307923,343.777
45.4,6.70755e+06,308602,343.649
45.5,6.70739e+06,309281,343.52
45.6,6.70723e+06,309960,343.392
45.7,6.70707e+06,310639,343.263
45.8,6.70691e+06,311318,343.135
45.9,6.70675e+06,311997,343.007
46,6.70659e+06,312676,342.878
46.1,6.70643e+06,313356,342.75
46.2,6.70627e+06,314035,342.621
46.3,6.70611e+06,314714,342.493
46.4,6.70595e+06,315393,342.364
46.5,6.70579e+06,316072,342.236
46.6,6.70563e+06,316751,342.107
46.7,6.70547e+06,317430,341.979
46.8,6.70531e+06,318109,341.85
46.9,6.70515e+06,318788,341.722
47,6.70499e+06,319467,341.593
47.1,6.70483e+06,320146,341.465
47.2,6.70466e+06,320825,341.336
47.3,6.7045e+06,321504,341.207
47.4,6.70434e+06,322183,341.079
47.5,6.70418e+06,322862,340.95
47.6,6.70402e+06,323542,340.821
47.7,6.70386e+06,324221,340.692
47.8,6.7037e+06,324900,340.564
47.9,6.70353e+06,325579,340.435
48,6.70337e+06,326258,340.306
48.1,6.70321e+06,326937,340.177
48.2,6.70305e+06,327616,340.049
48.3,6.70288e+06,328295,339.92
48.4,6.70272e+06,328974,339.791
48.5,6.70256e+06,329653,339.662
48.6,6.7024e+06,330332,339.533
48.7,6.70224e+06,331011,339.404
48.8,6.70207e+06,331690,339.275
48.9,6.70191e+06,332369,339.146
49,6.70175e+06,333048,339.017
49.1,6.70158e+06,333727,338.888
49.2,6.70142e+06,334406,338.759
49.3,6.70126e+06,335085,338.63
49.4,6.70109e+06,335764,338.501
49.5,6.70093e+06,336442,338.372
49.6,6.70077e+06,337121,338.243
49.7,6.7006e+06,337800,338.114
49.8,6.70044e+06,338479,337.985
49.9,6.70028e+06,339158,337.856
50,6.70011e+06,339837,337.727
50.1,6.69995e+06,340516,337.597
50.2,6.69979e+06,341195,337.468
50.3,6.69962e+06,341874,337.339
50.4,6.69946e+06,342553,337.21
50.5,6.69929e+06,343232,337.081
50.6,6.69913e+06,343911,336.951
50.7,6.69897e+06,344590,336.822
50.8,6.6988e+06,345268,336.693
50.9,6.69864e+06,345947,336.563
51,6.69847e+06,346626,336.434
51.1,6.69831e+06,347305,336.305
51.2,6.69814e+06,347984,336.175
51.3,6.69798e+06,348663,336.046
51.4,6.69781e+06,349342,335.917
51.5,6.69765e+06,350021,335.787
51.6,6.69748e+06,350699,335.658
51.7,6.69732e+06,351378,335.528
51.8,6.69715e+06,352057,335.399
51.9,6.69699e+06,352736,335.269
52,6.69682e+06,353415,335.14
52.1,6.69666e+06,354094,335.01
52.2,6.69649e+06,354773,334.881
52.3,6.69632e+06,355451,334.751
52.4,6.69616e+06,356130,334.622
52.5,6.69599e+06,356809,334.492
52.6,6.69583e+06,357488,334.362
52.7,6.69566e+06,358167,334.233
52.8,6.69549e+06,358845,334.103
52.9,6.69533e+06,359524,333.973
53,6.69516e+06,360203,333.844
53.1,6.69499e+06,360882,333.714
53.2,6.69483e+06,361561,333.584
53.3,6.69466e+06,362239,333.454
53.4,6.69449e+06,362918,333.325
53.5,6.69433e+06,363597,333.195
53.6,6.69416e+06,364276,333.065
53.7,6.69399e+06,364954,332.935
53.8,6.69383e+06,365633,332.805
53.9,6.69366e+06,366312,332.675
54,6.69349e+06,366991,332.546
54.1,6.69333e+06,367669,332.416
54.2,6.69316e+06,368348,332.286
54.3,6.69299e+06,369027,332.156
54.4,6.69282e+06,369706,332.026
54.5,6.69265e+06,370384,331.896
54.6,6.69249e+06,371063,331.766
54.7,6.69232e+06,371742,331.636
54.8,6.69215e+06,372421,331.506
54.9,6.69198e+06,373099,331.376
55,6.69182e+06,373778,331.246
55.1,6.69165e+06,374457,331.116
55.2,6.69148e+06,375135,330.986
55.3,6.69131e+06,375814,330.855
55.4,6.69114e+06,376493,330.725
55.5,6.69097e+06,377171,330.595
55.6,6.6908e+06,377850,330.465
55.7,6.69064e+06,378529,330.335
55.8,6.69047e+06,379207,330.205
55.9,6.6903e+06,379886,330.074
56,6.69013e+06,380565,329.944
56.1,6.68996e+06,381243,329.814
56.2,6.68979e+06,381922,329.684
56.3,6.68962e+06,382601,329.553
56.4,6.68945e+06,383279,329.423
56.5,6.68928e+06,383958,329.293
56.6,6.68911e+06,384636,329.162
56.7,6.68894e+06,385315,329.032
56.8,6.68877e+06,385994,328.901
56.9,6.6886e+06,386672,328.771
57,6.68843e+06,387351,328.641
57.1,6.68826e+06,388029,328.51
57.2,6.68809e+06,388708,328.38
57.3,6.68792e+06,389387,328.249
57.4,6.68775e+06,390065,328.119
57.5,6.68758e+06,390744,327.988
57.6,6.68741e+06,391422,327.858
57.7,6.68724e+06,392101,327.727
57.8,6.68707e+06,392779,327.596
57.9,6.6869e+06,393458,327.466
58,6.68673e+06,394137,327.335
58.1,6.68656e+06,394815,327.205
58.2,6.68639e+06,395494,327.074
58.3,6.68622e+06,396172,326.943
58.4,6.68605e+06,396851,326.813
58.5,6.68587e+06,397529,326.682
58.6,6.6857e+06,398208,326.551
58.7,6.68553e+06,398886,326.42
58.8,6.68536e+06,399565,326.29
58.9,6.68519e+06,400243,326.159
59,6.68502e+06,400922,326.028
59.1,6.68484e+06,401600,325.897
59.2,6.68467e+06,402279,325.766
59.3,6.6845e+06,402957,325.636
59.4,6.68433e+06,403636,325.505
59.5,6.68416e+06,404314,325.374
59.6,6.68398e+06,404993,325.243
59.7,6.68381e+06,405671,325.112
59.8,6.68364e+06,406349,324.981
59.9,6.68347e+06,407028,324.85
60,6.68329e+06,407706,324.719
60.1,6.68312e+06,408385,324.588
60.2,6.68295e+06,409063,324.457
60.3,6.68278e+06,409742,324.326
60.4,6.6826e+06,410420,324.195
60.5,6.68243e+06,411098,324.064
60.6,6.68226e+06,411777,323.933
60.7,6.68208e+06,412455,323.802
60.8,6.68191e+06,413134,323.671
60.9,6.68174e+06,413812,323.539
61,6.68156e+06,414490,323.408
61.1,6.68139e+06,415169,323.277
61.2,6.68122e+06,415847,323.146
61.3,6.68104e+06,416526,323.015
61.4,6.68087e+06,417204,322.883
61.5,6.6807e+06,417882,322.752
61.6,6.68052e+06,418561,322.621
61.7,6.68035e+06,419239,322.49
61.8,6.68017e+06,419917,322.358
61.9,6.68e+06,420596,322.227
62,6.67982e+06,421274,322.096
62.1,6.67965e+06,421952,321.964
62.2,6.67948e+06,422631,321.833
62.3,6.6793e+06,423309,321.702
62.4,6.67913e+06,423987,321.57
62.5,6.67895e+06,424666,321.439
62.6,6.67878e+06,425344,321.307
62.7,6.6786e+06,426022,321.176
62.8,6.67843e+06,426700,321.044
62.9,6.67825e+06,427379,320.913
63,6.67808e+06,428057,320.781
63.1,6.6779e+06,428735,320.65
63.2,6.67773e+06,429414,320.518
63.3,6.67755e+06,430092,320.387
63.4,6.67737e+06,430770,320.255
63.5,6.6772e+06,431448,320.123
63.6,6.67702e+06,432127,319.992
63.7,6.67685e+06,432805,319.86
63.8,6.67667e+06,433483,319.728
63.9,6.6765e+06,434161,319.597
64,6.67632e+06,434839,319.465
64.1,6.67614e+06,435518,319.333
64.2,6.67597e+06,436196,319.201
64.3,6.67579e+06,436874,319.07
64.4,6.67561e+06,437552,318.938
64.5,6.67544e+06,438230,318.806
64.6,6.67526e+06,438909,318.674
64.7,6.67508e+06,439587,318.542
64.8,6.67491e+06,440265,318.411
64.9,6.67473e+06,440943,318.279
65,6.67455e+06,441621,318.147
65.1,6.67438e+06,442299,318.015
65.2,6.6742e+06,442978,317.883
65.3,6.67402e+06,443656,317.751
65.4,6.67384e+06,444334,317.619
65.5,6.67367e+06,445012,317.487
65.6,6.67349e+06,445690,317.355
65.7,6.67331e+06,446368,317.223
65.8,6.67313e+06,447046,317.091
65.9,6.67296e+06,447724,316.959
66,6.67278e+06,448403,316.827
66.1,6.6726e+06,449081,316.695
66.2,6.67242e+06,449759,316.563
66.3,6.67224e+06,450437,316.431
66.4,6.67207e+06,451115,316.298
66.5,6.67189e+06,451793,316.166
66.6,6.67171e+06,452471,316.034
66.7,6.67153e+06,453149,315.902
66.8,6.67135e+06,453827,315.77
66.9,6.67117e+06,454505,315.637
67,6.67099e+06,455183,315.505
67.1,6.67081e+06,455861,315.373
67.2,6.67064e+06,456539,315.241
67.3,6.67046e+06,457217,315.108
67.4,6.67028e+06,457895,314.976
67.5,6.6701e+06,458573,314.844
67.6,6.66992e+06,459251,314.711
67.7,6.66974e+06,459929,314.579
67.8,6.66956e+06,460607,314.446
67.9,6.66938e+06,461285,314.314
68,6.6692e+06,461963,314.182
68.1,6.66902e+06,462641,314.049
68.2,6.66884e+06,463319,313.917
68.3,6.66866e+06,463997,313.784
68.4,6.66848e+06,464675,313.652
68.5,6.6683e+06,465353,313.519
68.6,6.66812e+06,466031,313.386
68.7,6.66794e+06,466709,313.254
68.8,6.66776e+06,467387,313.121
68.9,6.66758e+06,468065,312.989
69,6.6674e+06,468743,312.856
69.1,6.66722e+06,469421,312.723
69.2,6.66704e+06,470098,312.591
69.3,6.66686e+06,470776,312.458
69.4,6.66668e+06,471454,312.325
69.5,6.6665e+06,472132,312.193
69.6,6.66631e+06,472810,312.06
69.7,6.66613e+06,473488,311.927
69.8,6.66595e+06,474166,311.794
69.9,6.66577e+06,474844,311.662
70,6.66559e+06,475521,311.529
70.1,6.66541e+06,476199,311.396
70.2,6.66523e+06,476877,311.263
70.3,6.66504e+06,477555,311.13
70.4,6.66486e+06,478233,310.997
70.5,6.66468e+06,478911,310.865
70.6,6.6645e+06,479588,310.732
70.7,6.66432e+06,480266,310.599
70.8,6.66413e+06,480944,310.466
70.9,6.66395e+06,481622,310.333
71,6.66377e+06,482300,310.2
71.1,6.66359e+06,482977,310.067
71.2,6.6634e+06,483655,309.934
71.3,6.66322e+06,484333,309.801
71.4,6.66304e+06,485011,309.668
71.5,6.66286e+06,485688,309.535
71.6,6.66267e+06,486366,309.401
71.7,6.66249e+06,487044,309.268
71.8,6.66231e+06,487722,309.135
71.9,6.66212e+06,488399,309.002
72,6.66194e+06,489077,308.869
72.1,6.66176e+06,489755,308.736
72.2,6.66157e+06,490433,308.603
72.3,6.66139e+06,491110,308.469
72.4,6.66121e+06,491788,308.336
72.5,6.66102e+06,492466,308.203
72.6,6.66084e+06,493143,308.07
72.7,6.66066e+06,493821,307.936
72.8,6.66047e+06,494499,307.803
72.9,6.66029e+06,495176,307.67
